timestamp,converged,total_load_kw,total_losses_kw,total_bdwpt_kw,bdwpt_charging_kw,bdwpt_discharging_kw,voltage_bus_650,voltage_bus_632,voltage_bus_670,voltage_bus_671,voltage_bus_680,voltage_bus_633,voltage_bus_645,voltage_bus_646,voltage_bus_692,voltage_bus_675,voltage_bus_684,voltage_bus_611,voltage_bus_652,voltage_bus_634,bdwpt_node_632_kw,bdwpt_node_633_kw,bdwpt_node_634_kw,bdwpt_node_645_kw,bdwpt_node_646_kw,bdwpt_node_671_kw,bdwpt_node_675_kw,bdwpt_node_680_kw,vehicles_G2V,vehicles_V2G,vehicles_idle,net_load
2024-01-01 08:00:00,1,-581.1749969832348,6.1376503945417475,9.329621867605802,49.90798767611205,40.57836580850625,0.9998327017075476,0.9998039615046572,0.9996765887859643,0.9917584750396029,0.9896425736105682,0.9830318753651935,0.9889275836780365,0.9868222305524208,0.980206415732738,0.9832892177237345,0.9812051767873793,0.974579233519878,0.9830698204952115,0.9809851110310088,-8.951499133748374,-17.041609327705864,-6.855702368317679,0,20.90798767611205,0.0,-7.729554978734329,29.0,2,9,0,-590.5046188508406
2024-01-01 08:15:00,1,-676.1208377052458,8.098563305605797,132.11566452817198,162.54548864700658,30.429824118834585,0.99981467378067,0.9997706081320922,0.9996407429774223,0.9910341460686262,0.9876876769275029,0.9811122786595503,0.9879052774060583,0.9845702167612348,0.9779872892651611,0.9816776640476627,0.978365753958894,0.971767998898642,0.9810329670669342,0.9777181886005102,-8.349717679378736,-15.80051351385394,-6.279592925601908,0,77.54548864700658,0.0,0.0,85.0,4,7,0,-808.2365022334177
2024-01-01 08:30:00,1,-573.7546497394964,5.96723134901795,-15.223158495705533,41.358925948082,56.58208444378754,0.9998358226175981,0.9998080250638282,0.999680801651055,0.9919006613543268,0.9898603721110909,0.9832475558105455,0.9891290315127855,0.9870992343863364,0.9804818017928388,0.9836087440237271,0.9816001425270714,0.9749735755663032,0.9834275922008835,0.9814184531353387,-7.788392121101174,-14.65037173097,-21.0,0,17.406148288350472,-13.14332059171636,0.0,23.95277765973153,2,10,0,-558.5314912437908
2024-01-01 08:45:00,1,-537.8998334995426,5.227625886743036,-35.67574043805049,50.0,85.6757404380505,0.9998462508214201,0.9998269122725724,0.9997005112406891,0.9923439440335927,0.990868507398073,0.9842939776486079,0.989744859026881,0.9882797932383611,0.9817020232911279,0.9845672290683906,0.9831230893667441,0.9765388974901542,0.9846424899031735,0.9831982504559644,-7.264802734808658,-13.584477062717536,50.0,0,-26.10523482734594,-11.468385223012616,-7.055726829260859,-20.19711376090488,1,11,0,-502.22409306149217
2024-01-01 09:00:00,1,-537.9040130053617,5.195027178772936,-71.95558267074074,35.0,106.95558267074074,0.9998479326892915,0.9998303574943256,0.9997039947692264,0.9924127445509203,0.9910252532607914,0.9844739918442152,0.9898045077355877,0.9884275096690407,0.9818729068481451,0.9846085328202423,0.9832527052262265,0.9766914764371629,0.9846747597341612,0.9833188386487538,-6.7764126349895895,-27.647788636648407,35.0,0,-38.28585941097428,-10.022790447002622,-6.450665751171711,-17.77206578995412,1,11,0,-465.9484303346209
2024-01-01 09:15:00,1,-561.1841921824263,5.732442405106226,-0.26755626691200085,69.89303043074517,70.16058669765717,0.9998451765361025,0.9998128706406486,0.9996848410222923,0.99245358938516,0.990040448563323,0.9834406934339829,0.9898124958590041,0.9874108942316671,0.9808082162812582,0.9845507197644955,0.9821724116655577,0.9755639529639946,0.9846090096589984,0.9822306687680707,-6.3208554830575165,-27.200878476201456,35.0,0,34.89303043074517,0.0,-21.0,-15.638852738398198,2,10,0,-560.9166359155142
2024-01-01 09:30:00,1,-581.5805558983423,5.895794160246521,54.76209082327798,100.79727029241594,46.035179469137965,0.9998344631420821,0.9998054881534386,0.9996780744046384,0.9918453156742758,0.9897101568179244,0.9831001995222093,0.98919873180647,0.9870746225073306,0.9804614435390832,0.9839259933732452,0.9818241857150487,0.9752046258751603,0.9839773303062781,0.9818754826879563,-21.0,29.0,-11.272904444458892,0,21.797270292415945,0.0,50.0,-13.762275024679079,3,9,0,-636.3426467216202
2024-01-01 09:45:00,1,-557.2242921773835,5.524746161692764,-1.8743865912118487,56.93031347461314,58.80470006582499,0.9998411985210502,0.9998159315088695,0.9996891186969423,0.9921345735517343,0.9902983967830651,0.9836796317278775,0.9895238066163015,0.9876980698268115,0.9810761709063894,0.984322797604207,0.9825181316862965,0.9758900264052734,0.9844251835059846,0.9826204157608807,-21.0,14.0,-10.325601549966548,0,7.930313474613139,0.0,35.0,-27.47909851585844,3,9,0,-555.3499055861716
2024-01-01 10:00:00,1,-746.1889982175885,8.486611822865754,242.0,263.0,21.0,0.9997882572346306,0.9997473924122298,0.9996182239034145,0.9895990800777449,0.9865327336641518,0.9799452687694891,0.9867583422093936,0.9837041793871698,0.9771122774224056,0.9811004292323657,0.978070901227478,0.9714702442168046,0.980880561934183,0.9778501247035043,50.0,85.0,-21.0,0,64.0,0.0,35.0,29.0,7,5,0,-988.1889982175885
2024-01-01 10:15:00,1,-810.6836959825881,10.317824625753172,324.0,345.0,21.0,0.9997792769122276,0.9997231017628753,0.9995913799489223,0.9893549780650102,0.9850625823763336,0.9785080790116023,0.9862175003174221,0.9819377999091659,0.975376357271959,0.9799728138806755,0.9757189052860623,0.9691438335693899,0.9793271164171946,0.9750696333303562,35.0,70.0,-21.0,0,120.0,0.0,35.0,85.0,9,3,0,-1134.6836959825882
